bone_id,group_type,group_order,period_class,sentence_simple,theme,detail_json
H14940,InscriptionSentence,0,𠂤賓,未释辰㞢未释歲未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H14941,InscriptionSentence,0,𠂤賓,未释㞢未释歲于未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H14942,InscriptionSentence,0,𠂤賓,未释亥㞢未释歲未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H14943,InscriptionSentence,0,𠂤賓,未释辰㞢未释歲未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H14944,InscriptionSentence,0,𠂤賓,乙酉㞢歲未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H14945,InscriptionSentence,0,𠂤賓,乙酉㞢歲未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H14971,InscriptionSentence,0,未分期,壬御卜未释未释乙㞢未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15023,InscriptionSentence,0,典賓,未释祭其𫹉未释㞢于未释其未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""祭""], ""target_type"": ""other""}"
H15041,InscriptionSentence,0,典賓,貞翌未释巳㞢于未释御未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15067,InscriptionSentence,0,典賓,未释示㞢尞㞢羊卯四牡,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15070,InscriptionSentence,0,典賓,勿㞢取南,spatial,"{""directions"": [""南""]}"
H15096,InscriptionSentence,0,出二,戊戌卜未释未释其佑于未释牡,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H15099,InscriptionSentence,1,典賓,未释晦歸御,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15100,InscriptionSentence,0,典賓,貞御廣,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15100,InscriptionSentence,1,典賓,未释御未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15113,InscriptionSentence,0,典賓,未释御身于未释庚,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15116,InscriptionSentence,0,典賓,未释午卜殻未释御帚于未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15118,InscriptionSentence,0,典賓,未释卯卜未释貞御子未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15132,InscriptionSentence,0,賓出,丙戌未释未释貞御未释于未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15138,InscriptionSentence,0,賓三,戊未释未释未释未释未释御未释于未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15139,InscriptionSentence,0,賓出,未释御未释于未释己正,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15145,InscriptionSentence,0,典賓,貞御叀牛三百,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15178,InscriptionSentence,0,典賓,貞王弗賓亡左,spatial,"{""directions"": [""左""]}"
H15230,InscriptionSentence,0,賓出,未释告未释叀未释牛未释淄,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15242,InscriptionSentence,0,賓三,未释未释卜賓未释其延未释告于未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15243,InscriptionSentence,0,典賓,貞告于未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15245,InscriptionSentence,0,典賓,貞告于未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15246,InscriptionSentence,0,典賓,未释乘未释告于未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15247,InscriptionSentence,0,典賓,未释午卜貞告于未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15251,InscriptionSentence,0,𠂤賓,貞王勿未释告于未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15259,InscriptionSentence,0,𠂤賓,己未卜未释未释未释禱大未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""禱""], ""target_type"": ""other""}"
H15272,InscriptionSentence,1,典賓,未释于九未释禱,ritual,"{""verb_type"": ""strong"", ""verbs"": [""禱""], ""target_type"": ""other""}"
H15273,InscriptionSentence,0,𠂤賓,未释牛禱未释乙,ritual,"{""verb_type"": ""strong"", ""verbs"": [""禱""], ""target_type"": ""other""}"
H15302,InscriptionSentence,0,賓出,未释𰇑未释㞢二告,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15338,InscriptionSentence,0,𠂤賓,未释示壬盟牛𰇑十牢一月,ritual,"{""verb_type"": ""none"", ""target_type"": ""ancestor"", ""targets"": [""示壬""]}"
H15339,InscriptionSentence,0,典賓,未释𰇑御牢豰十,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15342,InscriptionSentence,0,𠂤小,未释御未释一𫳅𰇑未释四月,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15351,InscriptionSentence,1,𠂤賓,未释雀未释逸未释允未释之日未释二告,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15360,InscriptionSentence,0,典賓,未释佑未释祝未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""佑""], ""target_type"": ""other""}"
H15365,InscriptionSentence,0,𠂤小,未释子未释束未释陟未释二告,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15391,InscriptionSentence,1,典賓,貞歲用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15394,InscriptionSentence,0,𠂤小,未释寅卜未释御用,ritual,"{""verb_type"": ""strong"", ""verbs"": [""御""], ""target_type"": ""other""}"
H15401,InscriptionSentence,0,賓出,未释尞未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15407,InscriptionSentence,0,未分期,西以未释用未释未释,spatial,"{""directions"": [""西""]}"
H15425,InscriptionSentence,0,賓出,子未释二用未释鬯未释未释未释未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""鬯""], ""target_type"": ""other""}"
H15427,InscriptionSentence,0,典賓,辛亥卜古未释򽰼用百羌未释牢用,spatial,"{""places"": [""羌""]}"
H15449,InscriptionSentence,0,典賓,未释丁未释用未释南,spatial,"{""directions"": [""南""]}"
H15458,InscriptionSentence,0,𠂤賓,未释王未释卒未释彡未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""彡""], ""target_type"": ""other""}"
H15460,InscriptionSentence,0,典賓,壬戌卜古貞򣹻彡祀㞢未释向五月,ritual,"{""verb_type"": ""strong"", ""verbs"": [""彡""], ""target_type"": ""other""}"
H15461,InscriptionSentence,0,賓出,癸卯貞王未释彡未释八月,ritual,"{""verb_type"": ""strong"", ""verbs"": [""彡""], ""target_type"": ""other""}"
H15463,InscriptionSentence,0,出二,未释申未释翌未释彡于未释亡害,ritual,"{""verb_type"": ""strong"", ""verbs"": [""彡""], ""target_type"": ""other""}"
H15464,InscriptionSentence,0,賓三,丙申卜古貞翌丁酉叀丁气歲用三月,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15465,InscriptionSentence,0,賓出,癸未未释歲㞢用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15466,InscriptionSentence,0,賓出,丙辰未释貞歲未释興亡匄未释月,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15467,InscriptionSentence,0,賓出,丙寅貞未释用子未释歲,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15468,InscriptionSentence,0,賓三,未释卜爭未释用未释歲未释就,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15469,InscriptionSentence,0,賓出,癸未卜歲貞埶九月,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15470,InscriptionSentence,0,賓出,未释辰卜未释歲未释埶,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15471,InscriptionSentence,0,典賓,未释殻貞未释歲未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15478,InscriptionSentence,0,賓出,貞用歲于未释正,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15481,InscriptionSentence,0,賓出,未释寅卜未释歲其未释牡,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15482,InscriptionSentence,0,賓三,戊午卜爭貞未释入歲翌癸未释用,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15485,InscriptionSentence,0,賓三,丁丑卜賓貞勿自魚歲卜㞢求𰚋用弗遭㞢,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15486,InscriptionSentence,0,賓三,丁丑卜賓貞勿自魚歲卜㞢求𰚋未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15488,InscriptionSentence,0,賓出,未释戌卜未释貞勿未释歲眔未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15502,InscriptionSentence,0,典賓,勿未释告未释未释未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""other""}"
H15508,InscriptionSentence,0,典賓,貞伐勿延待,war,"{""keywords"": [""伐""]}"
H15508,InscriptionSentence,1,典賓,甲未释歲未释,ritual,"{""verb_type"": ""weak"", ""verbs"": [""歲""], ""target_type"": ""other""}"
H15512,InscriptionSentence,0,賓出,庚子卜今月不延雨,rain,"{""keyword"": ""雨""}"
H15521,InscriptionSentence,4,賓三,貞勿告河,ritual,"{""verb_type"": ""weak"", ""verbs"": [""告""], ""target_type"": ""nature"", ""targets"": [""河""]}"
H15529,InscriptionSentence,1,典賓,貞于庚申尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15532,InscriptionSentence,0,典賓,戊辰未释貞尞令,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15533,InscriptionSentence,0,典賓,貞尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15533,InscriptionSentence,1,典賓,貞勿尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15534,InscriptionSentence,0,𠂤賓,甲戌卜未释貞亦㞢未释尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15535,InscriptionSentence,0,𠂤小,未释佑尞未释未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15536,InscriptionSentence,0,典賓,甲子未释令尞未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15537,InscriptionSentence,0,典賓,庚午卜侃貞尞未释未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15538,InscriptionSentence,0,𠂤賓,戊戌卜尞未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15539,InscriptionSentence,1,典賓,貞尞隹十未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15541,InscriptionSentence,0,典賓,貞尞于未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15542,InscriptionSentence,0,典賓,未释庚未释尞乙未释二告,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15544,InscriptionSentence,1,典賓,貞尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15554,InscriptionSentence,0,𠂤賓,今辛酉尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15556,InscriptionSentence,0,賓一,癸未卜賓貞今丁尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15557,InscriptionSentence,0,典賓,貞今月尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15558,InscriptionSentence,0,未分期,未释月尞未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15559,InscriptionSentence,0,典賓,貞叀今來甲子尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15561,InscriptionSentence,0,典賓,貞翌辛万其尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15564,InscriptionSentence,0,典賓,貞翌甲午勿尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15565,InscriptionSentence,0,典賓,貞勿尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15567,InscriptionSentence,0,典賓,己丑卜殻貞勿尞未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15568,InscriptionSentence,0,典賓,甲寅卜爭貞勿尞未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15573,InscriptionSentence,0,典賓,勿尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15574,InscriptionSentence,0,典賓,貞翌甲辰勿未释尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15578,InscriptionSentence,0,典賓,貞于尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15579,InscriptionSentence,0,典賓,未释卜未释于尞,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15581,InscriptionSentence,0,典賓,丙午卜貞乎未释尞于未释之丁,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15583,InscriptionSentence,0,𠂤賓,庚戌卜丙未释尞于未释廼未释一月,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15590,InscriptionSentence,0,典賓,貞尞于未释,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15591,InscriptionSentence,0,𠂤賓,丑卜尞于南,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15591,InscriptionSentence,0,𠂤賓,丑卜尞于南,spatial,"{""directions"": [""南""]}"
H15593,InscriptionSentence,0,𠂤賓,貞未释尞未释二告,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15595,InscriptionSentence,0,典賓,丙辰卜爭貞尞三牢,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15597,InscriptionSentence,0,賓出,貞尞三牢五未释二,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15598,InscriptionSentence,0,賓出,庚御未释未释尞于未释三牢,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞"", ""御""], ""target_type"": ""other""}"
H15600,InscriptionSentence,1,典賓,未释尞于東三小牢未释犬,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15601,InscriptionSentence,0,𠂤賓,尞牢坎三牢,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15601,InscriptionSentence,1,𠂤賓,尞牢坎二牢二告,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15602,InscriptionSentence,0,𠂤賓,尞牢坎二牢,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15603,InscriptionSentence,0,典賓,貞未释未释犬未释尞未释牢,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15604,InscriptionSentence,0,典賓,未释辰卜尞未释牢,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15605,InscriptionSentence,0,賓出,貞尞于未释小牢未释九牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15606,InscriptionSentence,0,典賓,貞未释尞于小牢未释牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15608,InscriptionSentence,0,賓一,丁酉未释殻今日勿尞牢,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15609,InscriptionSentence,0,典賓,壬戌卜賓貞尞未释牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15610,InscriptionSentence,1,典賓,貞尞十牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15610,InscriptionSentence,2,典賓,貞尞五牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15610,InscriptionSentence,3,典賓,貞尞五牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15611,InscriptionSentence,0,典賓,丙申卜貞尞十屰,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15612,InscriptionSentence,0,典賓,辛亥賓貞尞九牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15612,InscriptionSentence,1,典賓,貞尞十牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15615,InscriptionSentence,0,𠂤賓,未释來丁卯尞十牛𫹉卅卯㞢五七月,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15618,InscriptionSentence,0,典賓,貞尞十勿,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15622,InscriptionSentence,0,典賓,貞尞五牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15623,InscriptionSentence,0,典賓,貞尞五牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15627,InscriptionSentence,0,典賓,貞尞未释㞢二牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15629,InscriptionSentence,0,典賓,貞尞一牛,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
H15632,InscriptionSentence,0,典賓,未释尞牛四南,ritual,"{""verb_type"": ""strong"", ""verbs"": [""尞""], ""target_type"": ""other""}"
